       Energy               down 
      -16.55700000        0.00000000 
      -16.55425000        0.00000000 
      -16.55150000        0.00000000 
      -16.54875000        0.00000000 
      -16.54600000        0.00000000 
      -16.54325000        0.00000000 
      -16.54050000        0.00000000 
      -16.53775000        0.00000000 
      -16.53500000        0.00000000 
      -16.53225000        0.00000000 
      -16.52950000        0.00000000 
      -16.52675000        0.00000000 
      -16.52400000        0.00000000 
      -16.52125000        0.00000000 
      -16.51850000        0.00000000 
      -16.51575000        0.00000000 
      -16.51300000        0.00000000 
      -16.51025000        0.00000000 
      -16.50750000        0.00000000 
      -16.50475000        0.00000000 
      -16.50200000        0.00000000 
      -16.49925000        0.00000000 
      -16.49650000        0.00000000 
      -16.49375000        0.00000000 
      -16.49100000        0.00000000 
      -16.48825000        0.00000000 
      -16.48550000        0.00000000 
      -16.48275000        0.00000000 
      -16.48000000        0.00000000 
      -16.47725000        0.00000000 
      -16.47450000        0.00000000 
      -16.47175000        0.00000000 
      -16.46900000        0.00000000 
      -16.46625000        0.00000000 
      -16.46350000        0.00000000 
      -16.46075000        0.00000000 
      -16.45800000        0.00000000 
      -16.45525000        0.00000000 
      -16.45250000        0.00000000 
      -16.44975000        0.00000000 
      -16.44700000        0.00000000 
      -16.44425000        0.00000000 
      -16.44150000        0.00000000 
      -16.43875000        0.00000000 
      -16.43600000        0.00000000 
      -16.43325000        0.00000000 
      -16.43050000        0.00000000 
      -16.42775000        0.00000000 
      -16.42500000        0.00000000 
      -16.42225000        0.00000000 
      -16.41950000        0.00000000 
      -16.41675000        0.00000000 
      -16.41400000        0.00000000 
      -16.41125000        0.00000000 
      -16.40850000        0.00000000 
      -16.40575000        0.00000000 
      -16.40300000        0.00000000 
      -16.40025000        0.00000000 
      -16.39750000        0.00000000 
      -16.39475000        0.00000000 
      -16.39200000        0.00000000 
      -16.38925000        0.00000000 
      -16.38650000        0.00000000 
      -16.38375000        0.00000000 
      -16.38100000        0.00000000 
      -16.37825000        0.00000000 
      -16.37550000        0.00000000 
      -16.37275000        0.00000000 
      -16.37000000        0.00000000 
      -16.36725000        0.00000000 
      -16.36450000        0.00000000 
      -16.36175000        0.00000000 
      -16.35900000        0.00000000 
      -16.35625000        0.00000000 
      -16.35350000        0.00000000 
      -16.35075000        0.00000000 
      -16.34800000        0.00000000 
      -16.34525000        0.00000000 
      -16.34250000        0.00000000 
      -16.33975000        0.00000000 
      -16.33700000        0.00000000 
      -16.33425000        0.00000000 
      -16.33150000        0.00000000 
      -16.32875000        0.00000000 
      -16.32600000        0.00000000 
      -16.32325000        0.00000000 
      -16.32050000        0.00000000 
      -16.31775000        0.00000000 
      -16.31500000        0.00000000 
      -16.31225000        0.00000000 
      -16.30950000        0.00000000 
      -16.30675000        0.00000000 
      -16.30400000        0.00000000 
      -16.30125000        0.00000000 
      -16.29850000        0.00000000 
      -16.29575000        0.00000000 
      -16.29300000        0.00000000 
      -16.29025000        0.00000000 
      -16.28750000        0.00000000 
      -16.28475000        0.00000000 
      -16.28200000        0.00000000 
      -16.27925000        0.00000000 
      -16.27650000        0.00000000 
      -16.27375000        0.00000000 
      -16.27100000        0.00000000 
      -16.26825000        0.00000000 
      -16.26550000        0.00000000 
      -16.26275000        0.00000000 
      -16.26000000        0.00000000 
      -16.25725000        0.00000000 
      -16.25450000        0.00000000 
      -16.25175000        0.00000000 
      -16.24900000        0.00000000 
      -16.24625000        0.00000000 
      -16.24350000        0.00000000 
      -16.24075000        0.00000000 
      -16.23800000        0.00000000 
      -16.23525000        0.00000000 
      -16.23250000        0.00000000 
      -16.22975000        0.00000000 
      -16.22700000        0.00000000 
      -16.22425000        0.00000000 
      -16.22150000        0.00000000 
      -16.21875000        0.00000000 
      -16.21600000        0.00000000 
      -16.21325000        0.00000000 
      -16.21050000        0.00000000 
      -16.20775000        0.00000000 
      -16.20500000        0.00000000 
      -16.20225000        0.00000000 
      -16.19950000        0.00000000 
      -16.19675000        0.00000000 
      -16.19400000        0.00000000 
      -16.19125000        0.00000000 
      -16.18850000        0.00000000 
      -16.18575000        0.00000000 
      -16.18300000        0.00000000 
      -16.18025000        0.00000000 
      -16.17750000        0.00000000 
      -16.17475000        0.00000000 
      -16.17200000        0.00000000 
      -16.16925000        0.00000000 
      -16.16650000        0.00000000 
      -16.16375000        0.00000000 
      -16.16100000        0.00000000 
      -16.15825000        0.00000000 
      -16.15550000        0.00000000 
      -16.15275000        0.00000000 
      -16.15000000        0.00000000 
      -16.14725000        0.00000000 
      -16.14450000        0.00000000 
      -16.14175000        0.00000000 
      -16.13900000        0.00000000 
      -16.13625000        0.00000000 
      -16.13350000        0.00000000 
      -16.13075000        0.00000000 
      -16.12800000        0.00000000 
      -16.12525000        0.00000000 
      -16.12250000        0.00000000 
      -16.11975000        0.00000000 
      -16.11700000        0.00000000 
      -16.11425000        0.00000000 
      -16.11150000        0.00000000 
      -16.10875000        0.00000000 
      -16.10600000        0.00000000 
      -16.10325000        0.00000000 
      -16.10050000        0.00000000 
      -16.09775000        0.00000000 
      -16.09500000        0.00000000 
      -16.09225000        0.00000000 
      -16.08950000        0.00000000 
      -16.08675000        0.00000000 
      -16.08400000        0.00000000 
      -16.08125000        0.00000000 
      -16.07850000        0.00000000 
      -16.07575000        0.00000000 
      -16.07300000        0.00000000 
      -16.07025000        0.00000000 
      -16.06750000        0.00000000 
      -16.06475000        0.00000000 
      -16.06200000        0.00000000 
      -16.05925000        0.00000000 
      -16.05650000        0.00000000 
      -16.05375000        0.00000000 
      -16.05100000        0.00000000 
      -16.04825000        0.00000000 
      -16.04550000        0.00000000 
      -16.04275000        0.00000000 
      -16.04000000        0.00000000 
      -16.03725000        0.00000000 
      -16.03450000        0.00000000 
      -16.03175000        0.00000000 
      -16.02900000        0.00000000 
      -16.02625000        0.00000000 
      -16.02350000        0.00000000 
      -16.02075000        0.00000000 
      -16.01800000        0.00000000 
      -16.01525000        0.00000000 
      -16.01250000        0.00000000 
      -16.00975000        0.00000000 
      -16.00700000        0.00000000 
      -16.00425000        0.00000000 
      -16.00150000        0.00000000 
      -15.99875000        0.00000000 
      -15.99600000        0.00000000 
      -15.99325000        0.00000000 
      -15.99050000        0.00000000 
      -15.98775000        0.00000000 
      -15.98500000        0.00000000 
      -15.98225000        0.00000000 
      -15.97950000        0.00000000 
      -15.97675000        0.00000000 
      -15.97400000        0.00000000 
      -15.97125000        0.00000000 
      -15.96850000        0.00000000 
      -15.96575000        0.00000000 
      -15.96300000        0.00000000 
      -15.96025000        0.00000000 
      -15.95750000        0.00000000 
      -15.95475000        0.00000000 
      -15.95200000        0.00000000 
      -15.94925000        0.00000000 
      -15.94650000        0.00000000 
      -15.94375000        0.00000000 
      -15.94100000        0.00000000 
      -15.93825000        0.00000000 
      -15.93550000        0.00000000 
      -15.93275000        0.00000000 
      -15.93000000        0.00000000 
      -15.92725000        0.00000000 
      -15.92450000        0.00000000 
      -15.92175000        0.00000000 
      -15.91900000        0.00000000 
      -15.91625000        0.00000000 
      -15.91350000        0.00000000 
      -15.91075000        0.00000000 
      -15.90800000        0.00000000 
      -15.90525000        0.00000000 
      -15.90250000        0.00000000 
      -15.89975000        0.00000000 
      -15.89700000        0.00000000 
      -15.89425000        0.00000000 
      -15.89150000        0.00000000 
      -15.88875000        0.00000000 
      -15.88600000        0.00000000 
      -15.88325000        0.00000000 
      -15.88050000        0.00000000 
      -15.87775000        0.00000000 
      -15.87500000        0.00000000 
      -15.87225000        0.00000000 
      -15.86950000        0.00000000 
      -15.86675000        0.00000000 
      -15.86400000        0.00000000 
      -15.86125000        0.00000000 
      -15.85850000        0.00000000 
      -15.85575000        0.00000000 
      -15.85300000        0.00000000 
      -15.85025000        0.00000000 
      -15.84750000        0.00000000 
      -15.84475000        0.00000000 
      -15.84200000        0.00000000 
      -15.83925000        0.00000000 
      -15.83650000        0.00000000 
      -15.83375000        0.00000000 
      -15.83100000        0.00000000 
      -15.82825000        0.00000000 
      -15.82550000        0.00000000 
      -15.82275000        0.00000000 
      -15.82000000        0.00000000 
      -15.81725000        0.00000000 
      -15.81450000        0.00000000 
      -15.81175000        0.00000000 
      -15.80900000        0.00000000 
      -15.80625000        0.00000000 
      -15.80350000        0.00000000 
      -15.80075000        0.00000000 
      -15.79800000        0.00000000 
      -15.79525000        0.00000000 
      -15.79250000        0.00000000 
      -15.78975000        0.00000000 
      -15.78700000        0.00000000 
      -15.78425000        0.00000000 
      -15.78150000        0.00000000 
      -15.77875000        0.00000000 
      -15.77600000        0.00000000 
      -15.77325000        0.00000000 
      -15.77050000        0.00000000 
      -15.76775000        0.00000000 
      -15.76500000        0.00000000 
      -15.76225000        0.00000000 
      -15.75950000        0.00000000 
      -15.75675000        0.00000000 
      -15.75400000        0.00000000 
      -15.75125000        0.00000000 
      -15.74850000        0.00000000 
      -15.74575000        0.00000000 
      -15.74300000        0.00000000 
      -15.74025000        0.00000000 
      -15.73750000        0.00000000 
      -15.73475000        0.00000000 
      -15.73200000        0.00000000 
      -15.72925000        0.00000000 
      -15.72650000        0.00000000 
      -15.72375000        0.00000000 
      -15.72100000        0.00000000 
      -15.71825000        0.00000000 
      -15.71550000        0.00000000 
      -15.71275000        0.00000000 
      -15.71000000        0.00000000 
      -15.70725000        0.00000000 
      -15.70450000        0.00000000 
      -15.70175000        0.00000000 
      -15.69900000        0.00000000 
      -15.69625000        0.00000000 
      -15.69350000        0.00000000 
      -15.69075000        0.00000000 
      -15.68800000        0.00000000 
      -15.68525000        0.00000000 
      -15.68250000        0.00000000 
      -15.67975000        0.00000000 
      -15.67700000        0.00000000 
      -15.67425000        0.00000000 
      -15.67150000        0.00000000 
      -15.66875000        0.00000000 
      -15.66600000        0.00000000 
      -15.66325000        0.00000000 
      -15.66050000        0.00000000 
      -15.65775000        0.00000000 
      -15.65500000        0.00000000 
      -15.65225000        0.00000000 
      -15.64950000        0.00000000 
      -15.64675000        0.00000000 
      -15.64400000        0.00000000 
      -15.64125000        0.00000000 
      -15.63850000        0.00000000 
      -15.63575000        0.00000000 
      -15.63300000        0.00000000 
      -15.63025000        0.00000000 
      -15.62750000        0.00000000 
      -15.62475000        0.00000000 
      -15.62200000        0.00000000 
      -15.61925000        0.00000000 
      -15.61650000        0.00000000 
      -15.61375000        0.00000000 
      -15.61100000        0.00000000 
      -15.60825000        0.00000000 
      -15.60550000        0.00000000 
      -15.60275000        0.00000000 
      -15.60000000        0.00000000 
      -15.59725000        0.00000000 
      -15.59450000        0.00000000 
      -15.59175000        0.00000000 
      -15.58900000        0.00000000 
      -15.58625000        0.00000000 
      -15.58350000        0.00000000 
      -15.58075000        0.00000000 
      -15.57800000        0.00000000 
      -15.57525000        0.00000000 
      -15.57250000        0.00000000 
      -15.56975000        0.00000000 
      -15.56700000        0.00000000 
      -15.56425000        0.00000000 
      -15.56150000        0.00000000 
      -15.55875000        0.00000000 
      -15.55600000        0.00000000 
      -15.55325000        0.00000000 
      -15.55050000        0.00000000 
      -15.54775000        0.00000000 
      -15.54500000        0.00000000 
      -15.54225000        0.00000000 
      -15.53950000        0.00000000 
      -15.53675000        0.00000000 
      -15.53400000        0.00000000 
      -15.53125000        0.00000000 
      -15.52850000        0.00000000 
      -15.52575000        0.00000000 
      -15.52300000        0.00000000 
      -15.52025000        0.00000000 
      -15.51750000        0.00000000 
      -15.51475000        0.00000000 
      -15.51200000        0.00000000 
      -15.50925000        0.00000000 
      -15.50650000        0.00000000 
      -15.50375000        0.00000000 
      -15.50100000        0.00000000 
      -15.49825000        0.00000000 
      -15.49550000        0.00000000 
      -15.49275000        0.00000000 
      -15.49000000        0.00000000 
      -15.48725000        0.00000000 
      -15.48450000        0.00000000 
      -15.48175000        0.00000000 
      -15.47900000        0.00000000 
      -15.47625000        0.00000000 
      -15.47350000        0.00000000 
      -15.47075000        0.00000000 
      -15.46800000        0.00000000 
      -15.46525000        0.00000000 
      -15.46250000        0.00000000 
      -15.45975000        0.00000000 
      -15.45700000        0.00000000 
      -15.45425000        0.00000000 
      -15.45150000        0.00000000 
      -15.44875000        0.00000000 
      -15.44600000        0.00000000 
      -15.44325000        0.00000000 
      -15.44050000        0.00000000 
      -15.43775000        0.00000000 
      -15.43500000        0.00000000 
      -15.43225000        0.00000000 
      -15.42950000        0.00000000 
      -15.42675000        0.00000000 
      -15.42400000        0.00000000 
      -15.42125000        0.00000000 
      -15.41850000        0.00000000 
      -15.41575000        0.00000000 
      -15.41300000        0.00000000 
      -15.41025000        0.00000000 
      -15.40750000        0.00000000 
      -15.40475000        0.00000000 
      -15.40200000        0.00000000 
      -15.39925000        0.00000000 
      -15.39650000        0.00000000 
      -15.39375000        0.00000000 
      -15.39100000        0.00000000 
      -15.38825000        0.00000000 
      -15.38550000        0.00000000 
      -15.38275000        0.00000000 
      -15.38000000        0.00000000 
      -15.37725000        0.00000000 
      -15.37450000        0.00000000 
      -15.37175000        0.00000000 
      -15.36900000        0.00000000 
      -15.36625000        0.00000000 
      -15.36350000        0.00000000 
      -15.36075000        0.00000000 
      -15.35800000        0.00000000 
      -15.35525000        0.00000000 
      -15.35250000        0.00000000 
      -15.34975000        0.00000000 
      -15.34700000        0.00000000 
      -15.34425000        0.00000000 
      -15.34150000        0.00000000 
      -15.33875000        0.00000000 
      -15.33600000        0.00000000 
      -15.33325000        0.00000000 
      -15.33050000        0.00000000 
      -15.32775000        0.00000000 
      -15.32500000        0.00000000 
      -15.32225000        0.00000000 
      -15.31950000        0.00000000 
      -15.31675000        0.00000000 
      -15.31400000        0.00000000 
      -15.31125000        0.00000000 
      -15.30850000        0.00000000 
      -15.30575000        0.00000000 
      -15.30300000        0.00000000 
      -15.30025000        0.00000000 
      -15.29750000        0.00000000 
      -15.29475000        0.00000000 
      -15.29200000        0.00000000 
      -15.28925000        0.00000000 
      -15.28650000        0.00000000 
      -15.28375000        0.00000000 
      -15.28100000        0.00000000 
      -15.27825000        0.00000000 
      -15.27550000        0.00000000 
      -15.27275000        0.00000000 
      -15.27000000        0.00000000 
      -15.26725000        0.00000000 
      -15.26450000        0.00000000 
      -15.26175000        0.00000000 
      -15.25900000        0.00000000 
      -15.25625000        0.00000000 
      -15.25350000        0.00000000 
      -15.25075000        0.00000000 
      -15.24800000        0.00000000 
      -15.24525000        0.00000000 
      -15.24250000        0.00000000 
      -15.23975000        0.00000000 
      -15.23700000        0.00000000 
      -15.23425000        0.00000000 
      -15.23150000        0.00000000 
      -15.22875000        0.00000000 
      -15.22600000        0.00000000 
      -15.22325000        0.00000000 
      -15.22050000        0.00000000 
      -15.21775000        0.00000000 
      -15.21500000        0.00000000 
      -15.21225000        0.00000000 
      -15.20950000        0.00000000 
      -15.20675000        0.00000000 
      -15.20400000        0.00000000 
      -15.20125000        0.00000000 
      -15.19850000        0.00000000 
      -15.19575000        0.00000000 
      -15.19300000        0.00000000 
      -15.19025000        0.00000000 
      -15.18750000        0.00000000 
      -15.18475000        0.00000000 
      -15.18200000        0.00000000 
      -15.17925000        0.00000000 
      -15.17650000        0.00000000 
      -15.17375000        0.00000000 
      -15.17100000        0.00000000 
      -15.16825000        0.00000000 
      -15.16550000        0.00000000 
      -15.16275000        0.00000000 
      -15.16000000        0.00000000 
      -15.15725000        0.00000000 
      -15.15450000        0.00000000 
      -15.15175000        0.00000000 
      -15.14900000        0.00000000 
      -15.14625000        0.00000000 
      -15.14350000        0.00000000 
      -15.14075000        0.00000000 
      -15.13800000        0.00000000 
      -15.13525000        0.00000000 
      -15.13250000        0.00000000 
      -15.12975000        0.00000000 
      -15.12700000        0.00000000 
      -15.12425000        0.00000000 
      -15.12150000        0.00000000 
      -15.11875000        0.00000000 
      -15.11600000        0.00000000 
      -15.11325000        0.00000000 
      -15.11050000        0.00000000 
      -15.10775000        0.00000000 
      -15.10500000        0.00000000 
      -15.10225000        0.00000000 
      -15.09950000        0.00000000 
      -15.09675000        0.00000000 
      -15.09400000        0.00000000 
      -15.09125000        0.00000000 
      -15.08850000        0.00000000 
      -15.08575000        0.00000000 
      -15.08300000        0.00000000 
      -15.08025000        0.00000000 
      -15.07750000        0.00000000 
      -15.07475000        0.00000000 
      -15.07200000        0.00000000 
      -15.06925000        0.00000000 
      -15.06650000        0.00000000 
      -15.06375000        0.00000000 
      -15.06100000        0.00000000 
      -15.05825000        0.00000000 
      -15.05550000        0.00000000 
      -15.05275000        0.00000000 
      -15.05000000        0.00000000 
      -15.04725000        0.00000000 
      -15.04450000        0.00000000 
      -15.04175000        0.00000000 
      -15.03900000        0.00000000 
      -15.03625000        0.00000000 
      -15.03350000        0.00000000 
      -15.03075000        0.00000000 
      -15.02800000        0.00000000 
      -15.02525000        0.00000000 
      -15.02250000        0.00000000 
      -15.01975000        0.00000000 
      -15.01700000        0.00000000 
      -15.01425000        0.00000000 
      -15.01150000        0.00000000 
      -15.00875000        0.00000000 
      -15.00600000        0.00000000 
      -15.00325000        0.00000000 
      -15.00050000        0.00000000 
      -14.99775000        0.00000000 
      -14.99500000        0.00000000 
      -14.99225000        0.00000000 
      -14.98950000        0.00000000 
      -14.98675000        0.00000000 
      -14.98400000        0.00000000 
      -14.98125000        0.00000000 
      -14.97850000        0.00000000 
      -14.97575000        0.00000000 
      -14.97300000        0.00000000 
      -14.97025000        0.00000000 
      -14.96750000        0.00000000 
      -14.96475000        0.00000000 
      -14.96200000        0.00000000 
      -14.95925000        0.00000000 
      -14.95650000        0.00000000 
      -14.95375000        0.00000000 
      -14.95100000        0.00000000 
      -14.94825000        0.00000000 
      -14.94550000        0.00000000 
      -14.94275000        0.00000000 
      -14.94000000        0.00000000 
      -14.93725000        0.00000000 
      -14.93450000        0.00000000 
      -14.93175000        0.00000000 
      -14.92900000        0.00000000 
      -14.92625000        0.00000000 
      -14.92350000        0.00000000 
      -14.92075000        0.00000000 
      -14.91800000        0.00000000 
      -14.91525000        0.00000000 
      -14.91250000        0.00000000 
      -14.90975000        0.00000000 
      -14.90700000        0.00000000 
      -14.90425000        0.00000000 
      -14.90150000        0.00000000 
      -14.89875000        0.00000000 
      -14.89600000        0.00000000 
      -14.89325000        0.00000000 
      -14.89050000        0.00000000 
      -14.88775000        0.00000000 
      -14.88500000        0.00000000 
      -14.88225000        0.00000000 
      -14.87950000        0.00000000 
      -14.87675000        0.00000000 
      -14.87400000        0.00000000 
      -14.87125000        0.00000000 
      -14.86850000        0.00000000 
      -14.86575000        0.00000000 
      -14.86300000        0.00000000 
      -14.86025000        0.00000000 
      -14.85750000        0.00000000 
      -14.85475000        0.00000000 
      -14.85200000        0.00000000 
      -14.84925000        0.00000000 
      -14.84650000        0.00000000 
      -14.84375000        0.00000000 
      -14.84100000        0.00000000 
      -14.83825000        0.00000000 
      -14.83550000        0.00000000 
      -14.83275000        0.00000000 
      -14.83000000        0.00000000 
      -14.82725000        0.00000000 
      -14.82450000        0.00000000 
      -14.82175000        0.00000000 
      -14.81900000        0.00000000 
      -14.81625000        0.00000000 
      -14.81350000        0.00000000 
      -14.81075000        0.00000000 
      -14.80800000        0.00000000 
      -14.80525000        0.00000000 
      -14.80250000        0.00000000 
      -14.79975000        0.00000000 
      -14.79700000        0.00000000 
      -14.79425000        0.00000000 
      -14.79150000        0.00000000 
      -14.78875000        0.00000000 
      -14.78600000        0.00000000 
      -14.78325000        0.00000000 
      -14.78050000        0.00000000 
      -14.77775000        0.00000000 
      -14.77500000        0.00000000 
      -14.77225000        0.00000000 
      -14.76950000        0.00000000 
      -14.76675000        0.00000000 
      -14.76400000        0.00000000 
      -14.76125000        0.00000000 
      -14.75850000        0.00000000 
      -14.75575000        0.00000000 
      -14.75300000        0.00000000 
      -14.75025000        0.00000000 
      -14.74750000        0.00000000 
      -14.74475000        0.00000000 
      -14.74200000        0.00000000 
      -14.73925000        0.00000000 
      -14.73650000        0.00000000 
      -14.73375000        0.00000000 
      -14.73100000        0.00000000 
      -14.72825000        0.00000000 
      -14.72550000        0.00000000 
      -14.72275000        0.00000000 
      -14.72000000        0.00000000 
      -14.71725000        0.00000000 
      -14.71450000        0.00000000 
      -14.71175000        0.00000000 
      -14.70900000        0.00000000 
      -14.70625000        0.00000000 
      -14.70350000        0.00000000 
      -14.70075000        0.00000000 
      -14.69800000        0.00000000 
      -14.69525000        0.00000000 
      -14.69250000        0.00000000 
      -14.68975000        0.00000000 
      -14.68700000        0.00000000 
      -14.68425000        0.00000000 
      -14.68150000        0.00000000 
      -14.67875000        0.00000000 
      -14.67600000        0.00000000 
      -14.67325000        0.00000000 
      -14.67050000        0.00000000 
      -14.66775000        0.00000000 
      -14.66500000        0.00000000 
      -14.66225000        0.00000000 
      -14.65950000        0.00000000 
      -14.65675000        0.00000000 
      -14.65400000        0.00000000 
      -14.65125000        0.00000000 
      -14.64850000        0.00000000 
      -14.64575000        0.00000000 
      -14.64300000        0.00000000 
      -14.64025000        0.00000000 
      -14.63750000        0.00000000 
      -14.63475000        0.00000000 
      -14.63200000        0.00000000 
      -14.62925000        0.00000000 
      -14.62650000        0.00000000 
      -14.62375000        0.00000000 
      -14.62100000        0.00000000 
      -14.61825000        0.00000000 
      -14.61550000        0.00000000 
      -14.61275000        0.00000000 
      -14.61000000        0.00000000 
      -14.60725000        0.00000000 
      -14.60450000        0.00000000 
      -14.60175000        0.00000000 
      -14.59900000        0.00000000 
      -14.59625000        0.00000000 
      -14.59350000        0.00000000 
      -14.59075000        0.00000000 
      -14.58800000        0.00000000 
      -14.58525000        0.00000000 
      -14.58250000        0.00000000 
      -14.57975000        0.00000000 
      -14.57700000        0.00000000 
      -14.57425000        0.00000000 
      -14.57150000        0.00000000 
      -14.56875000        0.00000000 
      -14.56600000        0.00000000 
      -14.56325000        0.00000000 
      -14.56050000        0.00000000 
      -14.55775000        0.00000000 
      -14.55500000        0.00000000 
      -14.55225000        0.00000000 
      -14.54950000        0.00000000 
      -14.54675000        0.00000000 
      -14.54400000        0.00000000 
      -14.54125000        0.00000000 
      -14.53850000        0.00000000 
      -14.53575000        0.00000000 
      -14.53300000        0.00000000 
      -14.53025000        0.00000000 
      -14.52750000        0.00000000 
      -14.52475000        0.00000000 
      -14.52200000        0.00000000 
      -14.51925000        0.00000000 
      -14.51650000        0.00000000 
      -14.51375000        0.00000000 
      -14.51100000        0.00000000 
      -14.50825000        0.00000000 
      -14.50550000        0.00000000 
      -14.50275000        0.00000000 
      -14.50000000        0.00000000 
      -14.49725000        0.00000000 
      -14.49450000        0.00000000 
      -14.49175000        0.00000000 
      -14.48900000        0.00000000 
      -14.48625000        0.00000000 
      -14.48350000        0.00000000 
      -14.48075000        0.00000000 
      -14.47800000        0.00000000 
      -14.47525000        0.00000000 
      -14.47250000        0.00000000 
      -14.46975000        0.00000000 
      -14.46700000        0.00000000 
      -14.46425000        0.00000000 
      -14.46150000        0.00000000 
      -14.45875000        0.00000000 
      -14.45600000        0.00000000 
      -14.45325000        0.00000000 
      -14.45050000        0.00000000 
      -14.44775000        0.00000000 
      -14.44500000        0.00000000 
      -14.44225000        0.00000000 
      -14.43950000        0.00000000 
      -14.43675000        0.00000000 
      -14.43400000        0.00000000 
      -14.43125000        0.00000000 
      -14.42850000        0.00000000 
      -14.42575000        0.00000000 
      -14.42300000        0.00000000 
      -14.42025000        0.00000000 
      -14.41750000        0.00000000 
      -14.41475000        0.00000000 
      -14.41200000        0.00000000 
      -14.40925000        0.00000000 
      -14.40650000        0.00000000 
      -14.40375000        0.00000000 
      -14.40100000        0.00000000 
      -14.39825000        0.00000000 
      -14.39550000        0.00000000 
      -14.39275000        0.00000000 
      -14.39000000        0.00000000 
      -14.38725000        0.00000000 
      -14.38450000        0.00000000 
      -14.38175000        0.00000000 
      -14.37900000        0.00000000 
      -14.37625000        0.00000000 
      -14.37350000        0.00000000 
      -14.37075000        0.00000000 
      -14.36800000        0.00000000 
      -14.36525000        0.00000000 
      -14.36250000        0.00000000 
      -14.35975000        0.00000000 
      -14.35700000        0.00000000 
      -14.35425000        0.00000000 
      -14.35150000        0.00000000 
      -14.34875000        0.00000000 
      -14.34600000        0.00000000 
      -14.34325000        0.00000000 
      -14.34050000        0.00000000 
      -14.33775000        0.00000000 
      -14.33500000        0.00000000 
      -14.33225000        0.00000000 
      -14.32950000        0.00000000 
      -14.32675000        0.00000000 
      -14.32400000        0.00000000 
      -14.32125000        0.00000000 
      -14.31850000        0.00000000 
      -14.31575000        0.00000000 
      -14.31300000        0.00000000 
      -14.31025000        0.00000000 
      -14.30750000        0.00000000 
      -14.30475000        0.00000000 
      -14.30200000        0.00000000 
      -14.29925000        0.00000000 
      -14.29650000        0.00000000 
      -14.29375000        0.00000000 
      -14.29100000        0.00000000 
      -14.28825000        0.00000000 
      -14.28550000        0.00000000 
      -14.28275000        0.00000000 
      -14.28000000        0.00000000 
      -14.27725000        0.00000000 
      -14.27450000        0.00000000 
      -14.27175000        0.00000000 
      -14.26900000        0.00000000 
      -14.26625000        0.00000000 
      -14.26350000        0.00000000 
      -14.26075000        0.00000000 
      -14.25800000        0.00000000 
      -14.25525000        0.00000000 
      -14.25250000        0.00000000 
      -14.24975000        0.00000000 
      -14.24700000        0.00000000 
      -14.24425000        0.00000000 
      -14.24150000        0.00000000 
      -14.23875000        0.00000000 
      -14.23600000        0.00000000 
      -14.23325000        0.00000000 
      -14.23050000        0.00000000 
      -14.22775000        0.00000000 
      -14.22500000        0.00000000 
      -14.22225000        0.00000000 
      -14.21950000        0.00000000 
      -14.21675000        0.00000000 
      -14.21400000        0.00000000 
      -14.21125000        0.00000000 
      -14.20850000        0.00000000 
      -14.20575000        0.00000000 
      -14.20300000        0.00000000 
      -14.20025000        0.00000000 
      -14.19750000        0.00000000 
      -14.19475000        0.00000000 
      -14.19200000        0.00000000 
      -14.18925000        0.00000000 
      -14.18650000        0.00000000 
      -14.18375000        0.00000000 
      -14.18100000        0.00000000 
      -14.17825000        0.00000000 
      -14.17550000        0.00000000 
      -14.17275000        0.00000000 
      -14.17000000        0.00000000 
      -14.16725000        0.00000000 
      -14.16450000        0.00000000 
      -14.16175000        0.00000000 
      -14.15900000        0.00000000 
      -14.15625000        0.00000000 
      -14.15350000        0.00000000 
      -14.15075000        0.00000000 
      -14.14800000        0.00000000 
      -14.14525000        0.00000000 
      -14.14250000        0.00000000 
      -14.13975000        0.00000000 
      -14.13700000        0.00000000 
      -14.13425000        0.00000000 
      -14.13150000        0.00000000 
      -14.12875000        0.00000000 
      -14.12600000        0.00000000 
      -14.12325000        0.00000000 
      -14.12050000        0.00000000 
      -14.11775000        0.00000000 
      -14.11500000        0.00000000 
      -14.11225000        0.00000000 
      -14.10950000        0.00000000 
      -14.10675000        0.00000000 
      -14.10400000        0.00000000 
      -14.10125000        0.00000000 
      -14.09850000        0.00000000 
      -14.09575000        0.00000000 
      -14.09300000        0.00000000 
      -14.09025000        0.00000000 
      -14.08750000        0.00000000 
      -14.08475000        0.00000000 
      -14.08200000        0.00000000 
      -14.07925000        0.00000000 
      -14.07650000        0.00000000 
      -14.07375000        0.00000000 
      -14.07100000        0.00000000 
      -14.06825000        0.00000000 
      -14.06550000        0.00000000 
      -14.06275000        0.00000000 
      -14.06000000        0.00000000 
      -14.05725000        0.00000000 
      -14.05450000        0.00000000 
      -14.05175000        0.00000000 
      -14.04900000        0.00000000 
      -14.04625000        0.00000000 
      -14.04350000        0.00000000 
      -14.04075000        0.00000000 
      -14.03800000        0.00000000 
      -14.03525000        0.00000000 
      -14.03250000        0.00000000 
      -14.02975000        0.00000000 
      -14.02700000        0.00000000 
      -14.02425000        0.00000000 
      -14.02150000        0.00000000 
      -14.01875000        0.00000000 
      -14.01600000        0.00000000 
      -14.01325000        0.00000000 
      -14.01050000        0.00000000 
      -14.00775000        0.00000000 
      -14.00500000        0.00000000 
      -14.00225000        0.00000000 
      -13.99950000        0.00000000 
      -13.99675000        0.00000000 
